,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
55,846280,99999,20180717,63.0,24,57.5,24,1016.5,8,1014.9,8,6.2,24,8.1,24,13.0,999.9,   66.7 ,  60.8*, 0.00I,999.9,0,
56,846280,99999,20180718,61.9,24,57.8,24,1016.5,8,1014.9,8,5.8,24,7.6,24,11.1,999.9,   66.9 ,  59.0*, 0.00G,999.9,10000,
57,846280,99999,20180719,63.7,24,57.5,24,1015.7,7,1014.0,7,5.8,24,8.1,24,15.0,999.9,   69.8*,  59.0*, 0.00I,999.9,0,
58,846280,99999,20180720,63.1,24,58.9,24,1012.9,6,1011.3,6,5.5,23,5.5,24,11.1,999.9,   64.4*,  61.7 , 0.00I,999.9,0,
59,846280,99999,20180721,62.2,24,58.9,24,1013.6,7,1012.0,7,4.9,24,4.8,24,11.7,999.9,   65.8 ,  59.9 , 0.00G,999.9,10000,
60,846280,99999,20180722,62.3,24,59.0,24,1015.1,6,1013.5,6,6.0,24,7.2,24,9.9,999.9,   65.1 ,  60.3*, 0.00G,999.9,10000,
61,846280,99999,20180723,62.2,24,58.8,24,1015.6,7,1014.0,7,5.3,24,3.8,24,5.1,999.9,   64.4*,  59.7 , 0.12G,999.9,10000,
62,846280,99999,20180724,62.3,24,59.1,24,1016.7,6,1015.1,6,5.4,24,3.8,24,7.0,999.9,   64.4*,  59.0*, 0.00G,999.9,10000,
63,846280,99999,20180725,62.5,24,59.2,24,1016.5,8,1014.9,8,5.1,24,6.8,24,8.9,999.9,   66.2*,  60.6 , 0.00G,999.9,10000,
64,846280,99999,20180726,61.8,24,58.4,24,1016.3,7,1014.4,6,5.6,24,5.8,24,8.9,999.9,   66.0 ,  59.0*, 0.00B,999.9,10000,
65,846280,99999,20180727,62.2,24,58.4,24,1016.7,8,1015.1,8,5.9,24,8.4,24,11.1,999.9,   66.2*,  59.0*, 0.00G,999.9,10000,
66,846280,99999,20180728,61.4,24,58.2,24,1016.2,7,1014.7,7,5.4,24,5.6,24,8.9,999.9,   65.5 ,  59.9 , 0.00I,999.9,0,
67,846280,99999,20180729,61.3,24,57.4,24,1017.1,8,1015.5,8,6.0,24,4.6,24,7.0,999.9,   63.1 ,  59.0*, 0.00I,999.9,0,
68,846280,99999,20180730,61.2,24,57.2,24,1016.1,7,1014.5,7,5.9,24,6.8,24,11.1,999.9,   64.4*,  59.0*, 0.00I,999.9,0,
69,846280,99999,20180731,61.0,23,57.3,23,1016.3,7,1014.7,7,5.6,23,4.1,23,7.0,999.9,   64.9 ,  59.0 , 0.00G,999.9,10000,
70,846280,99999,20180801,62.2,8,57.1,8,1015.9,8,1014.3,8,6.0,8,9.5,8,13.0,999.9,   64.8*,  60.3 , 0.00I,999.9,0,
71,846280,99999,20180802,62.3,12,58.0,12,1015.4,6,1013.8,6,6.2,12,11.0,12,12.0,999.9,   64.4*,  60.1 , 0.00A,999.9,0,
72,846280,99999,20180803,61.7,24,57.5,24,1014.7,6,1013.1,6,5.8,24,6.8,24,13.0,999.9,   64.4*,  59.9 , 0.00I,999.9,0,
73,846280,99999,20180804,61.6,24,57.9,24,1015.7,8,1014.1,8,5.9,24,7.4,24,14.0,999.9,   64.9 ,  60.3 , 0.00B,999.9,10000,
74,846280,99999,20180805,61.6,24,57.1,24,1015.0,8,1013.4,8,5.9,24,8.5,24,13.0,999.9,   65.1 ,  59.0*, 0.00I,999.9,0,
75,846280,99999,20180806,60.8,22,56.8,22,1014.1,8,1012.4,8,6.1,22,6.4,22,9.9,999.9,   64.2 ,  59.0*, 0.00G,999.9,0,
76,846280,99999,20180807,60.7,23,57.2,23,1014.5,8,1012.9,8,6.0,23,6.8,23,11.1,999.9,   63.7 ,  58.6 , 0.00G,999.9,10000,
77,846280,99999,20180808,60.6,22,57.0,22,1014.1,6,1012.5,6,6.1,22,4.2,22,8.0,999.9,   64.4*,  59.0*, 0.00I,999.9,0,
78,846280,99999,20180809,61.1,23,57.3,23,1014.7,8,1013.0,8,5.7,23,4.7,23,9.9,999.9,   64.4 ,  58.6 , 0.00G,999.9,10000,
79,846280,99999,20180810,61.3,22,57.2,22,1014.7,7,1013.1,7,5.8,22,5.4,22,8.9,999.9,   64.4 ,  59.0*, 0.00I,999.9,0,
80,846280,99999,20180811,61.3,23,56.6,23,1015.5,8,1014.0,8,5.2,23,5.7,23,8.9,999.9,   64.4*,  59.7 , 0.00I,999.9,0,
81,846280,99999,20180812,61.7,24,56.3,24,1016.1,7,1014.5,7,5.6,24,5.2,24,9.9,999.9,   64.4*,  60.4 , 0.00I,999.9,0,
82,846280,99999,20180813,61.3,22,57.0,22,1016.3,6,1014.7,6,6.2,22,7.7,22,11.1,999.9,   64.6 ,  59.0 , 0.00I,999.9,0,
83,846280,99999,20180814,61.5,23,56.3,23,1015.9,7,1014.3,7,5.6,23,5.3,23,9.9,999.9,   65.1 ,  59.7 , 0.00G,999.9,10000,
84,846280,99999,20180815,63.2,24,56.9,24,1015.9,8,1014.3,8,5.5,24,5.6,24,9.9,999.9,   68.0*,  60.8 , 0.00I,999.9,0,
85,846280,99999,20180816,62.5,24,56.8,24,1016.6,8,1015.0,8,6.0,21,8.3,24,14.0,999.9,   68.5 ,  60.1 , 0.00I,999.9,0,
86,846280,99999,20180817,61.9,24,58.0,24,1016.9,8,1015.3,8,6.0,24,9.0,24,11.1,999.9,   67.5 ,  59.0*,99.99 ,999.9,10000,
87,846280,99999,20180818,61.0,24,57.4,24,1016.6,7,1015.1,7,5.9,24,9.0,24,15.0,999.9,   64.4*,  58.8 , 0.00G,999.9,10000,
88,846280,99999,20180819,61.4,24,56.4,24,1015.6,7,1014.0,7,6.0,24,5.4,24,8.0,999.9,   65.3 ,  58.5 , 0.00G,999.9,10000,
89,846280,99999,20180820,62.2,24,56.7,24,1015.3,7,1013.7,7,5.4,21,8.2,24,15.9,999.9,   68.0*,  56.3*, 0.00I,999.9,0,
90,846280,99999,20180821,61.1,24,57.1,24,1015.3,5,1013.7,5,5.9,22,7.9,24,12.0,999.9,   67.8 ,  58.6 , 0.00G,999.9,10000,
91,846280,99999,20180822,61.4,24,56.8,24,1015.7,7,1014.1,7,5.7,24,7.5,24,13.0,999.9,   66.2*,  58.6 , 0.00G,999.9,10000,
92,846280,99999,20180823,61.4,24,56.9,24,1015.6,8,1014.0,8,6.2,24,7.2,24,12.0,999.9,   66.2*,  59.0*, 0.00I,999.9,0,
