,STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  .1,  SLP  ,  .2,  STP  ,  .3, VISIB,  .4,  WDSP,  .5, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Unnamed: 22
103,854880,99999,20180414,57.7,24,52.0,24,1016.8,4,1000.8,4,6.5,24,3.3,24,9.9,999.9,   62.6*,  55.4*, 0.00G,999.9,0,
104,854880,99999,20180415,55.3,24,52.0,24,1016.3,4,1000.3,4,5.8,22,3.2,24,8.0,999.9,   63.1 ,  50.0*, 0.00G,999.9,10000,
105,854880,99999,20180416,58.8,24,52.3,24,1016.3,4,1000.4,4,6.2,21,3.7,24,11.1,999.9,   64.4*,  57.2*, 0.01G,999.9,0,
106,854880,99999,20180417,56.6,24,52.6,24,1016.3,5,1000.3,5,5.6,12,4.9,23,9.9,999.9,   64.9 ,  49.8 , 0.00G,999.9,0,
107,854880,99999,20180418,57.0,24,53.9,24,1015.2,4,999.2,4,5.1,24,4.5,24,8.0,999.9,   64.2 ,  55.4 , 0.00G,999.9,100000,
108,854880,99999,20180419,55.0,24,51.3,24,1014.8,4,998.9,4,6.1,19,4.3,24,11.1,999.9,   61.2*,  51.8 , 0.00G,999.9,0,
109,854880,99999,20180420,56.2,24,52.2,24,1015.8,4,999.8,4,6.0,24,3.2,24,8.9,999.9,   62.4 ,  53.6*, 0.00G,999.9,0,
110,854880,99999,20180421,54.9,24,52.7,24,1014.2,4,998.2,4,3.7,24,3.4,24,8.0,999.9,   61.0 ,  51.3 , 0.00G,999.9,100000,
111,854880,99999,20180422,55.8,24,53.5,24,1015.5,4,999.5,4,5.6,24,2.4,24,8.9,999.9,   58.5 ,  54.5 , 0.00G,999.9,0,
112,854880,99999,20180423,54.2,24,52.6,24,1015.1,4,999.1,4,3.7,24,2.9,24,8.0,999.9,   59.0*,  51.6 , 0.00G,999.9,0,
113,854880,99999,20180424,55.2,23,53.1,23,1017.4,4,1001.4,4,4.8,23,2.7,23,8.0,999.9,   58.8 ,  53.6 , 0.00G,999.9,110000,
114,854880,99999,20180425,52.8,23,51.2,23,1015.7,4,999.6,4,3.3,21,3.9,23,11.1,999.9,   57.6 ,  49.5 , 0.00G,999.9,100000,
115,854880,99999,20180426,57.4,24,51.7,24,1015.7,4,999.8,4,5.8,17,5.0,24,9.9,999.9,   66.2*,  50.4 , 0.00G,999.9,100000,
116,854880,99999,20180427,56.6,24,49.1,24,1014.1,4,998.2,4,7.7,6,6.4,24,15.0,999.9,   67.1 ,  50.9 , 0.00G,999.9,0,
117,854880,99999,20180428,55.2,24,52.2,24,1014.7,4,998.8,4,5.4,18,5.7,24,11.1,999.9,   63.5 ,  49.5 , 0.00G,999.9,100000,
118,854880,99999,20180429,59.2,13,53.1,13,9999.9,0,9999.9,0,5.8,13,6.0,13,8.9,999.9,   62.6*,  54.5 , 0.01G,999.9,0,
119,854880,99999,20180430,55.8,24,51.6,24,1017.5,4,1001.5,4,6.3,24,3.1,24,9.9,999.9,   64.2 ,  53.6*, 0.00G,999.9,0,
120,854880,99999,20180501,54.7,24,50.0,24,1018.0,4,1001.9,4,7.2,6,3.9,24,9.9,999.9,   62.6*,  48.9 , 0.00G,999.9,0,
121,854880,99999,20180502,55.0,23,51.6,23,1017.4,4,1001.3,4,4.9,11,4.5,23,8.9,999.9,   63.3 ,  47.1 , 0.00G,999.9,100000,
122,854880,99999,20180503,53.4,24,50.5,24,1016.0,4,999.9,4,4.4,17,5.3,24,12.0,999.9,   63.3 ,  47.3 , 0.00G,999.9,100000,
123,854880,99999,20180504,53.8,22,51.1,22,1014.4,4,997.9,4,5.2,20,6.3,22,14.0,999.9,   60.8 ,  49.3 , 0.00G,999.9,100000,
124,854880,99999,20180505,53.2,23,50.9,23,1015.1,4,998.4,4,4.5,23,3.7,23,8.9,999.9,   63.3 ,  50.0*, 0.00G,999.9,0,
125,854880,99999,20180506,55.2,24,50.8,24,1017.4,4,1000.2,4,6.3,20,2.9,24,8.0,999.9,   62.6*,  51.8*, 0.00G,999.9,0,
126,854880,99999,20180507,57.1,22,51.6,22,1018.7,4,1001.5,4,6.9,9,6.3,21,11.1,999.9,   64.4*,  50.0 , 0.00G,999.9,0,
127,854880,99999,20180508,53.5,24,51.3,24,1016.0,4,1000.1,4,3.3,14,6.1,24,12.0,999.9,   66.2 ,  48.7 , 0.00G,999.9,100000,
128,854880,99999,20180509,54.1,24,46.0,24,1018.0,4,1000.3,4,4.3,8,5.0,24,14.0,999.9,   69.8*,  46.8 , 0.00G,999.9,100000,
129,854880,99999,20180510,56.9,23,46.1,23,1022.1,4,1005.4,4,6.8,4,5.4,23,12.0,999.9,   70.3 ,  48.9 , 0.00G,999.9,0,
130,854880,99999,20180511,57.6,23,46.9,23,1016.0,4,999.5,4,6.2,4,6.4,23,13.0,999.9,   66.9 ,  48.2*, 0.00G,999.9,0,
131,854880,99999,20180512,55.2,24,51.1,24,1015.2,4,997.7,4,4.9,20,4.0,24,12.0,999.9,   67.5 ,  49.6 , 0.00G,999.9,110000,
132,854880,99999,20180513,57.6,24,50.7,24,1017.3,4,999.8,4,6.2,24,4.9,24,9.9,999.9,   63.0 ,  53.6*, 0.00G,999.9,0,
133,854880,99999,20180514,57.0,24,49.4,24,1017.3,4,1001.1,4,6.9,7,4.9,24,13.0,999.9,   64.4*,  48.0 , 0.00G,999.9,0,
134,854880,99999,20180515,55.0,24,49.0,24,1017.0,5,999.8,5,6.4,13,6.5,24,15.9,999.9,   64.6 ,  48.7 , 0.00G,999.9,100000,
135,854880,99999,20180516,53.0,22,50.6,22,1017.1,4,999.5,4,3.8,20,3.8,22,8.9,999.9,   63.7 ,  46.0 , 0.00G,999.9,100000,
136,854880,99999,20180517,56.1,24,50.1,24,1016.9,4,1000.2,4,6.8,15,5.2,24,9.9,999.9,   61.0*,  51.8*, 0.00G,999.9,0,
137,854880,99999,20180518,55.7,24,46.5,24,1016.1,4,998.6,4,7.0,4,6.6,24,12.0,999.9,   68.0*,  46.9 , 0.00G,999.9,0,
138,854880,99999,20180519,56.4,24,42.7,24,9999.9,0,9999.9,0,999.9,0,7.2,24,15.9,999.9,   66.7*,  48.2*, 0.00B,999.9,0,
139,854880,99999,20180520,52.1,24,47.4,24,1014.9,5,998.4,5,6.3,15,4.7,24,11.1,999.9,   68.2 ,  44.1 , 0.00G,999.9,100000,
140,854880,99999,20180521,51.5,24,48.3,24,1016.9,4,999.7,4,6.3,15,4.6,24,12.0,999.9,   59.9 ,  44.1 , 0.00G,999.9,0,
